TIMESTAMP;setFrequency; RESULTS;readOutput
2026-01-22 14:14:28.155090;3019000000.0; ;-1.11759e-07
2026-01-22 14:14:28.997568;3020000000.0; ;-1.21073e-07
2026-01-22 14:14:29.843235;3021000000.0; ;-2.25381e-07
2026-01-22 14:14:30.690801;3022000000.0; ;-7.45063e-08
2026-01-22 14:14:31.551410;3023000000.0; ;-6.5193e-08
2026-01-22 14:14:32.400312;3024000000.0; ;-1.43425e-07
2026-01-22 14:14:33.254653;3025000000.0; ;-1.52738e-07
2026-01-22 14:14:34.105796;3026000000.0; ;-1.58326e-07
2026-01-22 14:14:34.967499;3027000000.0; ;-2.70085e-07
2026-01-22 14:14:35.812983;3028000000.0; ;-2.64497e-07
2026-01-22 14:14:36.657824;3029000000.0; ;-1.80677e-07
